campaign_ID,item_ID,quantity
RC-1100318,RI-0000028I,15
RC-1100318,RI-0000042I,10
RC-1100318,RI-0000050I,25
RC-1100318,RI-0000040I,22
RC-1100318,RI-0000041I,9
RC-1100318,RI-0000031I,24
RC-1100318,RI-0000029I,16
RC-1100318,RI-0000045I,15
RC-1100318,RI-0000027I,24
RC-1100318,RI-0000034I,3
RC-1100318,RI-0000051I,20
RC-1100318,RI-0000004C,29
RC-1100318,RI-0000007E,7
RC-1100318,RI-0000016E,18
RC-1100318,RI-0000014E,11
RC-1100318,RI-0000059J,23
RC-1100318,RI-0000060J,17
RC-1100319,RI-0000039I,17
RC-1100319,RI-0000037I,7
RC-1100319,RI-0000030I,19
RC-1100319,RI-0000042I,8
RC-1100319,RI-0000050I,19
RC-1100319,RI-0000035I,11
RC-1100319,RI-0000046I,11
RC-1100319,RI-0000033I,13
RC-1100319,RI-0000034I,10
RC-1100319,RI-0000043I,23
RC-1100319,RI-0000008F,17
RC-1100319,RI-0000010F,30
RC-1100319,RI-0000009F,28
RC-1100319,RI-0000004C,26
RC-1100319,RI-0000021G,26
RC-1100319,RI-0000019G,19
RC-1100319,RI-0000023G,3
RC-1100319,RI-0000022G,5
RC-1100319,RI-0000020G,21
RC-1100319,RI-0000001B,27
RC-1100319,RI-0000059J,11
RC-1100319,RI-0000060J,15
RC-1100319,RI-0000056J,3
RC-1100319,RI-0000052J,26
RC-1100319,RI-0000053J,3
RC-1100319,RI-0000057J,29
RC-1100319,RI-0000055J,16
RC-1100319,RI-0000000A,6
RC-1100319,RI-0000015E,19
RC-1100319,RI-0000012E,1
RC-1100320,RI-0000011F,26
RC-1100320,RI-0000010F,7
RC-1100320,RI-0000009F,8
RC-1100320,RI-0000001B,12
RC-1100320,RI-0000024H,25
RC-1100320,RI-0000025H,23
RC-1100320,RI-0000004C,8
RC-1100320,RI-0000051I,4
RC-1100320,RI-0000033I,4
RC-1100320,RI-0000030I,6
RC-1100320,RI-0000040I,3
RC-1100320,RI-0000046I,14
RC-1100320,RI-0000048I,12
RC-1100320,RI-0000034I,16
RC-1100320,RI-0000029I,5
RC-1100320,RI-0000042I,16
RC-1100320,RI-0000031I,11
RC-1100320,RI-0000037I,25
RC-1100320,RI-0000045I,2
RC-1100320,RI-0000041I,25
RC-1100320,RI-0000036I,4
RC-1100320,RI-0000039I,6
RC-1100320,RI-0000050I,20
RC-1100320,RI-0000047I,3
RC-1100320,RI-0000044I,13
RC-1100320,RI-0000000A,15
RC-1100321,RI-0000001B,26
RC-1100321,RI-0000024H,21
RC-1100321,RI-0000021G,24
RC-1100321,RI-0000000A,11
RC-1100322,RI-0000006D,25
RC-1100322,RI-0000023G,26
RC-1100322,RI-0000019G,9
RC-1100322,RI-0000020G,12
RC-1100322,RI-0000022G,14
RC-1100322,RI-0000021G,2
RC-1100322,RI-0000002C,29
RC-1100322,RI-0000003C,16
RC-1100322,RI-0000004C,12
RC-1100322,RI-0000009F,23
RC-1100322,RI-0000008F,15
RC-1100322,RI-0000024H,18
RC-1100322,RI-0000025H,8
RC-1100322,RI-0000060J,28
RC-1100322,RI-0000057J,15
RC-1100322,RI-0000055J,29
RC-1100322,RI-0000053J,19
RC-1100322,RI-0000052J,28
RC-1100322,RI-0000056J,4
RC-1100322,RI-0000001B,5
RC-1100322,RI-0000000A,10
RC-1100323,RI-0000024H,15
RC-1100323,RI-0000052J,5
RC-1100323,RI-0000060J,1
RC-1100323,RI-0000055J,15
RC-1100323,RI-0000001B,9
RC-1100323,RI-0000020G,26
RC-1100323,RI-0000021G,1
RC-1100323,RI-0000000A,26
RC-1100323,RI-0000028I,24
RC-1100323,RI-0000045I,5
RC-1100323,RI-0000044I,27
RC-1100323,RI-0000047I,30
RC-1100323,RI-0000035I,29
RC-1100323,RI-0000051I,19
RC-1100323,RI-0000040I,23
RC-1100323,RI-0000046I,5
RC-1100323,RI-0000029I,16
RC-1100323,RI-0000050I,24
RC-1100323,RI-0000039I,25
RC-1100323,RI-0000048I,6
RC-1100323,RI-0000027I,19
RC-1100323,RI-0000033I,14
RC-1100323,RI-0000041I,30
RC-1100323,RI-0000037I,6
RC-1100323,RI-0000043I,27
RC-1100323,RI-0000036I,10
RC-1100323,RI-0000002C,21
RC-1100323,RI-0000013E,14
RC-1100323,RI-0000018E,11
RC-1100323,RI-0000007E,25
RC-1100323,RI-0000017E,1
RC-1100323,RI-0000012E,12
RC-1100323,RI-0000016E,14
RC-1100323,RI-0000014E,11
RC-1100324,RI-0000026D,6
RC-1100324,RI-0000006D,13
RC-1100324,RI-0000005D,17
RC-1100324,RI-0000055J,22
RC-1100324,RI-0000058J,12
RC-1100324,RI-0000054J,19
RC-1100324,RI-0000057J,16
RC-1100324,RI-0000053J,25
RC-1100324,RI-0000052J,20
RC-1100324,RI-0000024H,23
RC-1100324,RI-0000025H,2
RC-1100324,RI-0000001B,15
RC-1100324,RI-0000029I,29
RC-1100324,RI-0000035I,29
RC-1100324,RI-0000027I,1
RC-1100324,RI-0000038I,22
RC-1100324,RI-0000050I,21
RC-1100324,RI-0000030I,27
RC-1100324,RI-0000045I,8
RC-1100324,RI-0000040I,2
RC-1100324,RI-0000039I,1
RC-1100324,RI-0000046I,17
RC-1100324,RI-0000031I,2
RC-1100324,RI-0000034I,10
RC-1100324,RI-0000033I,2
RC-1100324,RI-0000049I,2
RC-1100324,RI-0000043I,1
RC-1100324,RI-0000020G,11
RC-1100324,RI-0000009F,18
RC-1100324,RI-0000010F,20
RC-1100324,RI-0000002C,23
RC-1100324,RI-0000003C,16
RC-1100324,RI-0000004C,20
RC-1100324,RI-0000012E,24
RC-1100324,RI-0000018E,7
RC-1100324,RI-0000014E,22
RC-1100324,RI-0000013E,16
RC-1100325,RI-0000026D,27
RC-1100325,RI-0000006D,7
RC-1100325,RI-0000005D,10
RC-1100325,RI-0000021G,29
RC-1100325,RI-0000022G,26
RC-1100325,RI-0000020G,9
RC-1100325,RI-0000042I,9
RC-1100325,RI-0000050I,30
RC-1100325,RI-0000029I,5
RC-1100325,RI-0000033I,18
RC-1100325,RI-0000044I,20
RC-1100325,RI-0000032I,30
RC-1100325,RI-0000046I,28
RC-1100325,RI-0000034I,4
RC-1100325,RI-0000036I,23
RC-1100325,RI-0000051I,4
RC-1100325,RI-0000037I,21
RC-1100325,RI-0000030I,15
RC-1100325,RI-0000039I,29
RC-1100325,RI-0000038I,23
RC-1100325,RI-0000024H,8
RC-1100325,RI-0000000A,11
RC-1100325,RI-0000056J,21
RC-1100325,RI-0000059J,30
RC-1100325,RI-0000057J,21
RC-1100325,RI-0000055J,19
RC-1100325,RI-0000054J,6
RC-1100325,RI-0000008F,2
RC-1100325,RI-0000011F,17
RC-1100325,RI-0000002C,17
RC-1100325,RI-0000004C,23
RC-1100326,RI-0000001B,26
RC-1100326,RI-0000022G,21
RC-1100326,RI-0000021G,24
RC-1100326,RI-0000007E,10
RC-1100327,RI-0000000A,17
RC-1100327,RI-0000005D,18
RC-1100327,RI-0000026D,26
RC-1100327,RI-0000001B,15
RC-1100327,RI-0000049I,26
RC-1100327,RI-0000027I,24
RC-1100327,RI-0000040I,27
RC-1100327,RI-0000046I,26
RC-1100327,RI-0000043I,6
RC-1100327,RI-0000042I,8
RC-1100327,RI-0000047I,26
RC-1100327,RI-0000038I,22
RC-1100327,RI-0000037I,13
RC-1100327,RI-0000045I,6
RC-1100327,RI-0000050I,12
RC-1100327,RI-0000031I,18
RC-1100327,RI-0000051I,21
RC-1100327,RI-0000035I,6
RC-1100327,RI-0000034I,10
RC-1100327,RI-0000044I,20
RC-1100327,RI-0000028I,16
RC-1100327,RI-0000041I,3
RC-1100327,RI-0000029I,19
RC-1100327,RI-0000048I,18
RC-1100327,RI-0000032I,4
RC-1100327,RI-0000036I,29
RC-1100327,RI-0000039I,11
RC-1100327,RI-0000030I,25
RC-1100327,RI-0000033I,23
RC-1100327,RI-0000060J,10
RC-1100327,RI-0000052J,1
RC-1100327,RI-0000057J,9
RC-1100327,RI-0000056J,20
RC-1100327,RI-0000054J,17
RC-1100327,RI-0000053J,23
RC-1100327,RI-0000059J,30
RC-1100327,RI-0000058J,16
RC-1100327,RI-0000055J,8
RC-1100328,RI-0000008F,29
RC-1100328,RI-0000010F,20
RC-1100328,RI-0000011F,2
RC-1100328,RI-0000009F,28
RC-1100329,RI-0000024H,23
RC-1100329,RI-0000025H,16
RC-1100329,RI-0000050I,3
RC-1100329,RI-0000033I,3
RC-1100329,RI-0000034I,13
RC-1100329,RI-0000040I,25
RC-1100329,RI-0000029I,6
RC-1100329,RI-0000041I,2
RC-1100329,RI-0000030I,22
RC-1100329,RI-0000036I,1
RC-1100329,RI-0000044I,14
RC-1100329,RI-0000038I,28
RC-1100329,RI-0000032I,17
RC-1100329,RI-0000051I,16
RC-1100329,RI-0000039I,21
RC-1100329,RI-0000028I,16
RC-1100329,RI-0000049I,14
RC-1100329,RI-0000045I,22
RC-1100329,RI-0000008F,6
RC-1100329,RI-0000002C,10
RC-1100329,RI-0000004C,14
RC-1100329,RI-0000001B,13
RC-1100330,RI-0000032I,2
RC-1100330,RI-0000051I,5
RC-1100330,RI-0000056J,30
RC-1100330,RI-0000057J,24
RC-1100330,RI-0000059J,19
RC-1100330,RI-0000005D,28
RC-1100330,RI-0000006D,12
RC-1100330,RI-0000026D,17
RC-1100330,RI-0000025H,17
RC-1100330,RI-0000001B,7
RC-1100331,RI-0000024H,7
RC-1100332,RI-0000018E,6
RC-1100332,RI-0000012E,24
RC-1100332,RI-0000015E,24
RC-1100332,RI-0000013E,15
RC-1100332,RI-0000014E,12
RC-1100332,RI-0000016E,8
RC-1100332,RI-0000000A,12
RC-1100332,RI-0000027I,6
RC-1100332,RI-0000043I,7
RC-1100332,RI-0000034I,3
RC-1100332,RI-0000044I,17
RC-1100332,RI-0000030I,28
RC-1100332,RI-0000035I,13
RC-1100332,RI-0000031I,21
RC-1100332,RI-0000039I,8
RC-1100332,RI-0000003C,27
RC-1100332,RI-0000002C,13
RC-1100332,RI-0000024H,1
RC-1100332,RI-0000001B,8
RC-1100332,RI-0000058J,19
RC-1100332,RI-0000053J,9
RC-1100332,RI-0000009F,13
RC-1100332,RI-0000008F,27
RC-1100332,RI-0000006D,13
RC-1100333,RI-0000012E,25
RC-1100333,RI-0000016E,9
RC-1100333,RI-0000010F,15
RC-1100333,RI-0000020G,29
RC-1100333,RI-0000019G,2
RC-1100333,RI-0000022G,13
RC-1100333,RI-0000052J,7
RC-1100333,RI-0000059J,17
RC-1100333,RI-0000058J,14
RC-1100333,RI-0000024H,20
RC-1100333,RI-0000025H,30
RC-1100333,RI-0000042I,25
RC-1100333,RI-0000041I,30
RC-1100333,RI-0000048I,26
RC-1100333,RI-0000050I,1
RC-1100333,RI-0000034I,6
RC-1100333,RI-0000045I,19
RC-1100333,RI-0000040I,27
RC-1100333,RI-0000039I,10
RC-1100333,RI-0000035I,21
RC-1100333,RI-0000047I,3
RC-1100333,RI-0000027I,1
RC-1100333,RI-0000046I,9
RC-1100333,RI-0000032I,5
RC-1100333,RI-0000051I,25
RC-1100333,RI-0000029I,28
RC-1100333,RI-0000036I,28
RC-1100334,RI-0000056J,21
RC-1100334,RI-0000057J,16
RC-1100334,RI-0000059J,22
RC-1100334,RI-0000054J,10
RC-1100334,RI-0000052J,20
RC-1100334,RI-0000053J,20
RC-1100334,RI-0000021G,8
RC-1100334,RI-0000022G,18
RC-1100335,RI-0000008F,12
RC-1100335,RI-0000000A,4
RC-1100335,RI-0000055J,13
RC-1100335,RI-0000052J,29
RC-1100335,RI-0000056J,5
RC-1100335,RI-0000058J,27
RC-1100335,RI-0000060J,20
RC-1100335,RI-0000054J,10
RC-1100335,RI-0000029I,30
RC-1100335,RI-0000036I,8
RC-1100335,RI-0000047I,1
RC-1100335,RI-0000038I,4
RC-1100335,RI-0000037I,30
RC-1100335,RI-0000027I,20
RC-1100335,RI-0000048I,1
RC-1100335,RI-0000033I,10
RC-1100335,RI-0000024H,11
RC-1100335,RI-0000002C,21
RC-1100335,RI-0000004C,30
RC-1100335,RI-0000007E,27
RC-1100335,RI-0000026D,4
RC-1100335,RI-0000001B,23
RC-1100335,RI-0000019G,9
RC-1100335,RI-0000022G,13
RC-1100336,RI-0000034I,1
RC-1100336,RI-0000049I,6
RC-1100336,RI-0000042I,27
RC-1100336,RI-0000038I,30
RC-1100336,RI-0000028I,23
RC-1100336,RI-0000048I,4
RC-1100336,RI-0000045I,30
RC-1100336,RI-0000046I,30
RC-1100336,RI-0000030I,29
RC-1100336,RI-0000044I,23
RC-1100336,RI-0000050I,13
RC-1100336,RI-0000036I,25
RC-1100336,RI-0000043I,2
RC-1100336,RI-0000047I,15
RC-1100336,RI-0000035I,9
RC-1100336,RI-0000031I,5
RC-1100336,RI-0000039I,22
RC-1100336,RI-0000018E,21
RC-1100336,RI-0000017E,1
RC-1100336,RI-0000059J,23
RC-1100336,RI-0000054J,15
RC-1100336,RI-0000053J,6
RC-1100336,RI-0000060J,2
RC-1100336,RI-0000052J,7
RC-1100336,RI-0000025H,16
RC-1100336,RI-0000024H,27
RC-1100336,RI-0000001B,1
RC-1100336,RI-0000005D,10
RC-1100336,RI-0000026D,8
RC-1100336,RI-0000006D,7
RC-1100337,RI-0000026D,2
RC-1100337,RI-0000005D,3
RC-1100337,RI-0000058J,16
RC-1100337,RI-0000056J,22
RC-1100337,RI-0000059J,26
RC-1100337,RI-0000055J,19
RC-1100337,RI-0000060J,19
RC-1100337,RI-0000023G,6
RC-1100338,RI-0000000A,16
RC-1100338,RI-0000026D,2
RC-1100338,RI-0000005D,1
RC-1100338,RI-0000006D,12
RC-1100338,RI-0000001B,10
RC-1100338,RI-0000016E,16
RC-1100338,RI-0000018E,9
RC-1100338,RI-0000014E,14
RC-1100338,RI-0000007E,1
RC-1100338,RI-0000012E,14
RC-1100338,RI-0000048I,27
RC-1100338,RI-0000030I,29
RC-1100338,RI-0000027I,19
RC-1100338,RI-0000037I,11
RC-1100338,RI-0000047I,11
RC-1100338,RI-0000029I,1
RC-1100338,RI-0000031I,24
RC-1100338,RI-0000051I,4
RC-1100338,RI-0000049I,16
RC-1100338,RI-0000044I,9
RC-1100338,RI-0000022G,14
RC-1100338,RI-0000021G,4
RC-1100338,RI-0000019G,19
RC-1100338,RI-0000004C,2
RC-1100338,RI-0000002C,13
RC-1100338,RI-0000024H,17
RC-1100338,RI-0000025H,5
RC-1100339,RI-0000016E,24
RC-1100339,RI-0000012E,9
RC-1100339,RI-0000014E,21
RC-1100339,RI-0000015E,3
RC-1100339,RI-0000018E,16
RC-1100339,RI-0000025H,25
RC-1100339,RI-0000056J,24
RC-1100339,RI-0000058J,21
RC-1100339,RI-0000053J,14
RC-1100339,RI-0000057J,21
RC-1100339,RI-0000054J,11
RC-1100339,RI-0000052J,15
RC-1100339,RI-0000055J,21
RC-1100339,RI-0000060J,21
RC-1100339,RI-0000006D,2
RC-1100339,RI-0000004C,5
RC-1100339,RI-0000003C,30
RC-1100339,RI-0000011F,21
RC-1100339,RI-0000009F,26
RC-1100339,RI-0000008F,28
RC-1100339,RI-0000047I,22
RC-1100339,RI-0000038I,29
RC-1100340,RI-0000011F,14
RC-1100340,RI-0000002C,23
RC-1100340,RI-0000026D,19
RC-1100340,RI-0000006D,23
RC-1100340,RI-0000045I,28
RC-1100340,RI-0000046I,23
RC-1100340,RI-0000050I,18
RC-1100340,RI-0000047I,11
RC-1100340,RI-0000029I,1
RC-1100340,RI-0000032I,8
RC-1100340,RI-0000043I,3
RC-1100340,RI-0000038I,21
RC-1100340,RI-0000049I,16
RC-1100340,RI-0000044I,9
RC-1100340,RI-0000041I,28
RC-1100340,RI-0000027I,13
RC-1100340,RI-0000051I,8
RC-1100340,RI-0000033I,26
RC-1100340,RI-0000037I,5
RC-1100340,RI-0000031I,5
RC-1100340,RI-0000036I,22
RC-1100340,RI-0000034I,5
RC-1100340,RI-0000042I,22
RC-1100340,RI-0000028I,29
RC-1100340,RI-0000048I,8
RC-1100340,RI-0000040I,30
RC-1100340,RI-0000035I,17
RC-1100340,RI-0000027I,4
RC-1100340,RI-0000001B,4
RC-1100340,RI-0000013E,4
RC-1100340,RI-0000022G,6
RC-1100340,RI-0000021G,3
RC-1100340,RI-0000024H,30
RC-1100340,RI-0000025H,2
RC-1100341,RI-0000012E,8
RC-1100341,RI-0000016E,1
RC-1100341,RI-0000015E,11
RC-1100341,RI-0000017E,1
RC-1100341,RI-0000018E,11
RC-1100341,RI-0000013E,23
RC-1100341,RI-0000014E,6
RC-1100341,RI-0000007E,22
RC-1100341,RI-0000003C,29
RC-1100341,RI-0000004C,14
RC-1100341,RI-0000002C,2
RC-1100341,RI-0000058J,9
RC-1100341,RI-0000056J,21
RC-1100341,RI-0000053J,25
RC-1100341,RI-0000057J,9
RC-1100341,RI-0000052J,20
RC-1100341,RI-0000001B,21
RC-1100341,RI-0000009F,20
RC-1100341,RI-0000008F,20
RC-1100341,RI-0000030I,21
RC-1100341,RI-0000035I,29
RC-1100341,RI-0000040I,7
RC-1100341,RI-0000028I,14
RC-1100341,RI-0000027I,14
RC-1100341,RI-0000033I,15
RC-1100341,RI-0000034I,24
RC-1100341,RI-0000042I,1
RC-1100341,RI-0000039I,2
RC-1100341,RI-0000029I,5
RC-1100341,RI-0000045I,11
RC-1100341,RI-0000049I,22
RC-1100341,RI-0000038I,20
RC-1100341,RI-0000043I,16
RC-1100341,RI-0000041I,7
RC-1100341,RI-0000044I,26
RC-1100341,RI-0000032I,21
RC-1100341,RI-0000047I,21
RC-1100341,RI-0000036I,16
RC-1100341,RI-0000025H,17
RC-1100341,RI-0000005D,9
RC-1100341,RI-0000026D,6
RC-1100341,RI-0000000A,26
RC-1100341,RI-0000019G,21
RC-1100341,RI-0000020G,26
RC-1100341,RI-0000021G,7
RC-1100342,RI-0000001B,28
RC-1100342,RI-0000018E,5
RC-1100342,RI-0000041I,19
RC-1100342,RI-0000031I,5
RC-1100342,RI-0000045I,16
RC-1100342,RI-0000034I,27
RC-1100342,RI-0000039I,22
RC-1100342,RI-0000029I,23
RC-1100342,RI-0000003C,23
RC-1100342,RI-0000002C,25
RC-1100342,RI-0000025H,1
RC-1100342,RI-0000024H,23
RC-1100342,RI-0000011F,28
RC-1100342,RI-0000010F,29
RC-1100342,RI-0000008F,14
RC-1100342,RI-0000022G,3
RC-1100342,RI-0000020G,8
RC-1100342,RI-0000019G,16
RC-1100342,RI-0000005D,17
RC-1100343,RI-0000011F,11
RC-1100343,RI-0000010F,22
RC-1100343,RI-0000008F,17
RC-1100343,RI-0000013E,21
RC-1100343,RI-0000014E,22
RC-1100343,RI-0000007E,23
RC-1100343,RI-0000017E,19
RC-1100343,RI-0000015E,26
RC-1100343,RI-0000018E,23
RC-1100343,RI-0000000A,12
RC-1100343,RI-0000003C,26
RC-1100343,RI-0000004C,6
RC-1100343,RI-0000006D,21
RC-1100343,RI-0000005D,30
RC-1100343,RI-0000026D,15
RC-1100343,RI-0000024H,1
RC-1100343,RI-0000019G,4
RC-1100343,RI-0000023G,22
RC-1100344,RI-0000032I,18
RC-1100344,RI-0000033I,23
RC-1100344,RI-0000029I,17
RC-1100344,RI-0000040I,9
RC-1100344,RI-0000031I,5
RC-1100344,RI-0000038I,5
RC-1100344,RI-0000043I,6
RC-1100344,RI-0000034I,25
RC-1100344,RI-0000030I,20
RC-1100344,RI-0000041I,17
RC-1100344,RI-0000044I,1
RC-1100344,RI-0000048I,22
RC-1100344,RI-0000046I,26
RC-1100344,RI-0000042I,2
RC-1100344,RI-0000027I,25
RC-1100344,RI-0000035I,6
RC-1100344,RI-0000050I,23
RC-1100344,RI-0000011F,21
RC-1100344,RI-0000059J,2
RC-1100344,RI-0000052J,10
RC-1100344,RI-0000024H,18
RC-1100344,RI-0000023G,28
RC-1100344,RI-0000020G,4
RC-1100344,RI-0000022G,25
RC-1100344,RI-0000019G,15
RC-1100344,RI-0000026D,5
RC-1100344,RI-0000006D,28
RC-1100344,RI-0000000A,2
RC-1100345,RI-0000003C,15
RC-1100345,RI-0000057J,3
RC-1100345,RI-0000058J,14
RC-1100345,RI-0000053J,13
RC-1100345,RI-0000060J,29
RC-1100345,RI-0000020G,15
RC-1100345,RI-0000011F,30
RC-1100345,RI-0000009F,21
RC-1100345,RI-0000008F,21
RC-1100345,RI-0000010F,27
RC-1100346,RI-0000016E,7
RC-1100346,RI-0000012E,18
RC-1100347,RI-0000059J,30
RC-1100347,RI-0000052J,24
RC-1100347,RI-0000010F,20
RC-1100347,RI-0000009F,25
RC-1100347,RI-0000008F,28
RC-1100347,RI-0000011F,13
RC-1100347,RI-0000001B,21
RC-1100347,RI-0000025H,6
RC-1100347,RI-0000033I,14
RC-1100347,RI-0000031I,23
RC-1100347,RI-0000014E,20
RC-1100347,RI-0000003C,24
RC-1100347,RI-0000004C,27
RC-1100347,RI-0000000A,13
RC-1100347,RI-0000023G,3
RC-1100347,RI-0000020G,17
RC-1100347,RI-0000021G,9
RC-1100347,RI-0000006D,1
RC-1100348,RI-0000057J,15
RC-1100348,RI-0000052J,20
RC-1100348,RI-0000060J,1
RC-1100348,RI-0000056J,25
RC-1100348,RI-0000059J,5
RC-1100348,RI-0000055J,9
RC-1100348,RI-0000007E,9
RC-1100348,RI-0000014E,27
RC-1100348,RI-0000015E,5
RC-1100348,RI-0000017E,24
RC-1100348,RI-0000016E,9
RC-1100348,RI-0000018E,9
RC-1100348,RI-0000012E,9
RC-1100348,RI-0000006D,21
RC-1100348,RI-0000004C,10
RC-1100348,RI-0000003C,24
RC-1100349,RI-0000001B,26
RC-1100349,RI-0000006D,30
RC-1100349,RI-0000017E,22
RC-1100349,RI-0000014E,13
RC-1100349,RI-0000015E,28
RC-1100349,RI-0000007E,18
RC-1100349,RI-0000012E,18
RC-1100349,RI-0000025H,26
RC-1100349,RI-0000024H,17
RC-1100349,RI-0000031I,7
RC-1100349,RI-0000046I,4
RC-1100349,RI-0000037I,13
RC-1100349,RI-0000028I,15
RC-1100349,RI-0000044I,5
RC-1100349,RI-0000036I,3
RC-1100349,RI-0000045I,9
RC-1100349,RI-0000051I,26
RC-1100349,RI-0000041I,14
RC-1100349,RI-0000030I,9
RC-1100349,RI-0000042I,30
RC-1100349,RI-0000033I,17
RC-1100349,RI-0000039I,9
RC-1100349,RI-0000047I,2
RC-1100349,RI-0000034I,4
RC-1100349,RI-0000027I,6
RC-1100349,RI-0000049I,23
RC-1100349,RI-0000040I,26
RC-1100349,RI-0000029I,26
RC-1100349,RI-0000038I,16
RC-1100349,RI-0000050I,12
RC-1100349,RI-0000035I,19
RC-1100349,RI-0000048I,10
RC-1100349,RI-0000043I,21
RC-1100350,RI-0000049I,16
RC-1100350,RI-0000050I,23
RC-1100350,RI-0000029I,28
RC-1100350,RI-0000040I,29
RC-1100350,RI-0000038I,20
RC-1100350,RI-0000037I,15
RC-1100350,RI-0000047I,28
RC-1100350,RI-0000033I,5
RC-1100350,RI-0000032I,12
RC-1100350,RI-0000034I,15
RC-1100350,RI-0000044I,13
RC-1100350,RI-0000035I,3
RC-1100350,RI-0000031I,7
RC-1100350,RI-0000030I,21
RC-1100350,RI-0000045I,21
RC-1100350,RI-0000043I,21
RC-1100350,RI-0000039I,10
RC-1100350,RI-0000051I,19
RC-1100350,RI-0000048I,17
RC-1100350,RI-0000041I,22
RC-1100350,RI-0000027I,11
RC-1100350,RI-0000042I,21
RC-1100350,RI-0000018E,10
RC-1100350,RI-0000012E,5
RC-1100350,RI-0000017E,25
RC-1100350,RI-0000024H,1
RC-1100350,RI-0000008F,14
RC-1100351,RI-0000001B,1
RC-1100351,RI-0000057J,4
RC-1100351,RI-0000056J,25
RC-1100351,RI-0000055J,28
RC-1100351,RI-0000059J,9
RC-1100351,RI-0000044I,30
RC-1100351,RI-0000034I,6
RC-1100351,RI-0000045I,27
RC-1100351,RI-0000039I,10
RC-1100351,RI-0000021G,2
RC-1100351,RI-0000000A,12
RC-1100351,RI-0000002C,7
RC-1100351,RI-0000007E,11
RC-1100351,RI-0000016E,17
RC-1100351,RI-0000017E,12
RC-1100351,RI-0000012E,13
RC-1100352,RI-0000003C,18
RC-1100352,RI-0000002C,25
RC-1100352,RI-0000000A,10
RC-1100352,RI-0000009F,25
RC-1100352,RI-0000058J,17
RC-1100352,RI-0000052J,19
RC-1100352,RI-0000026D,29
RC-1100352,RI-0000014E,9
RC-1100352,RI-0000018E,29
RC-1100352,RI-0000007E,26
RC-1100352,RI-0000016E,17
RC-1100352,RI-0000001B,27
RC-1100353,RI-0000000A,10
RC-1100353,RI-0000018E,12
RC-1100353,RI-0000017E,13
RC-1100353,RI-0000015E,7
RC-1100353,RI-0000012E,26
RC-1100353,RI-0000025H,5
RC-1100353,RI-0000024H,10
RC-1100353,RI-0000002C,26
RC-1100353,RI-0000004C,19
RC-1100353,RI-0000003C,29
RC-1100353,RI-0000009F,28
RC-1100353,RI-0000001B,13
RC-1100353,RI-0000058J,3
RC-1100353,RI-0000022G,6
RC-1100353,RI-0000023G,28
RC-1100353,RI-0000021G,2
RC-1100353,RI-0000019G,27
RC-1100353,RI-0000036I,16
RC-1100353,RI-0000033I,24
RC-1100353,RI-0000050I,16
RC-1100353,RI-0000045I,11
RC-1100353,RI-0000048I,25
RC-1100353,RI-0000046I,3
RC-1100353,RI-0000034I,10
RC-1100353,RI-0000026D,29
RC-1100354,RI-0000020G,24
RC-1100354,RI-0000023G,29
RC-1100354,RI-0000022G,23
RC-1100354,RI-0000035I,18
RC-1100354,RI-0000049I,7
RC-1100354,RI-0000046I,24
RC-1100354,RI-0000040I,7
RC-1100354,RI-0000009F,4
RC-1100354,RI-0000010F,11
RC-1100354,RI-0000008F,6
RC-1100354,RI-0000026D,20
RC-1100354,RI-0000002C,12
RC-1100354,RI-0000000A,28
RC-1100354,RI-0000001B,5
RC-1100354,RI-0000025H,20
RC-1100354,RI-0000024H,26
RC-1100354,RI-0000017E,23
RC-1100354,RI-0000015E,30
RC-1100354,RI-0000007E,8
RC-1100354,RI-0000012E,13
RC-1100355,RI-0000026D,20
RC-1100355,RI-0000006D,8
RC-1100355,RI-0000005D,5
RC-1100355,RI-0000009F,16
RC-1100355,RI-0000000A,28
RC-1100355,RI-0000060J,22
RC-1100355,RI-0000052J,6
RC-1100355,RI-0000053J,19
RC-1100355,RI-0000058J,14
RC-1100355,RI-0000054J,17
RC-1100355,RI-0000056J,15
RC-1100356,RI-0000055J,30
RC-1100356,RI-0000052J,24
RC-1100356,RI-0000053J,21
RC-1100356,RI-0000059J,17
RC-1100356,RI-0000054J,2
RC-1100356,RI-0000026D,2
RC-1100356,RI-0000006D,10
RC-1100356,RI-0000004C,4
RC-1100356,RI-0000002C,4
RC-1100356,RI-0000008F,21
RC-1100356,RI-0000011F,1
RC-1100356,RI-0000009F,20
RC-1100356,RI-0000010F,26
RC-1100356,RI-0000021G,12
RC-1100357,RI-0000018E,8
RC-1100357,RI-0000016E,4
RC-1100357,RI-0000007E,25
RC-1100357,RI-0000020G,6
RC-1100357,RI-0000022G,18
RC-1100357,RI-0000023G,17
RC-1100357,RI-0000019G,23
RC-1100357,RI-0000004C,12
RC-1100357,RI-0000003C,22
RC-1100357,RI-0000040I,13
RC-1100357,RI-0000042I,28
RC-1100357,RI-0000031I,23
RC-1100357,RI-0000044I,23
RC-1100357,RI-0000038I,5
RC-1100357,RI-0000050I,29
RC-1100357,RI-0000051I,1
RC-1100357,RI-0000049I,29
RC-1100357,RI-0000029I,5
RC-1100357,RI-0000034I,16
RC-1100357,RI-0000027I,22
RC-1100357,RI-0000028I,9
RC-1100357,RI-0000043I,22
RC-1100357,RI-0000048I,25
RC-1100357,RI-0000045I,7
RC-1100357,RI-0000032I,21
