disaster_ID,latitude,longitude,order
H-2000420,-19.317084,-42.024972,29
H-2000420,-3.514744,-39.844304,30
H-2000420,-3.264899,-63.680892,31
H-2000420,-1.991842,-46.879862,32
H-2000420,-9.617927,-41.060054,33
H-2000420,-16.335395,-54.72626,34
H-2000421,22.337511,49.616005,1
H-2000421,23.797887,44.389631,2
H-2000421,28.803991,39.569872,3
H-2000421,28.975099,42.421231,4
H-2000421,20.736632,52.549786,5
H-2000421,25.71446,36.821494,6
H-2000421,22.906275,52.011124,7
H-2000421,17.676721,49.901023,8
H-2000421,18.662874,52.016558,9
H-2000421,29.988979,36.503888,10
H-2000421,23.86921,52.956149,11
H-2000421,26.465828,49.179506,12
H-2000421,18.777632,48.359274,13
H-2000421,21.697908,49.165639,14
H-2000421,23.511885,43.068477,15
H-2000421,20.834721,42.061622,16
H-2000421,26.872143,45.712728,17
H-2000421,22.922526,53.018517,18
H-2000421,25.114559,41.386782,19
H-2000421,20.107391,45.288376,20
H-2000421,30.753163,38.81446,21
H-2000421,27.64723,36.294345,22
H-2000421,28.776315,49.456426,23
H-2000421,28.500585,37.537362,24
H-2000421,26.775205,42.187719,25
H-2000421,28.509746,47.392226,26
H-2000421,19.026871,43.43869,27
H-2000421,22.250196,40.25795,28
H-2000421,25.152465,54.012409,29
H-2000421,22.6879,41.670146,30
H-2000421,22.624647,48.548062,31
H-2000421,28.669879,53.557198,32
H-2000421,30.967423,46.455292,33
H-2000421,24.484945,48.245168,34
H-2000422,53.960545,-115.94901,1
H-2000422,66.255366,-119.013793,2
H-2000422,59.40275,-119.683933,3
H-2000422,63.034784,-92.498731,4
H-2000422,69.571146,-105.879182,5
H-2000422,59.764868,-89.428229,6
H-2000422,52.076441,-115.071776,7
H-2000422,54.601774,-127.734017,8
H-2000422,51.860695,-105.267732,9
H-2000422,49.685783,-121.159646,10
H-2000422,57.979225,-108.60037,11
H-2000422,55.508964,-120.132115,12
H-2000422,50.428718,-107.717538,13
H-2000422,64.167747,-85.543418,14
H-2000422,63.126599,-123.191155,15
H-2000422,53.353471,-114.486123,16
H-2000422,67.278856,-138.127972,17
H-2000422,68.6799,-101.460544,18
H-2000422,57.795975,-110.383017,19
H-2000422,64.310335,-137.524283,20
H-2000422,51.55767,-65.687328,21
H-2000422,51.429987,-122.502409,22
H-2000422,59.880123,-64.534354,23
H-2000422,53.961434,-78.292175,24
H-2000422,61.404902,-87.895925,25
H-2000422,61.516687,-136.66396,26
H-2000422,59.199462,-57.079476,27
H-2000422,58.082752,-58.181561,28
H-2000422,62.221145,-106.429396,29
H-2000422,53.655584,-60.138048,30
H-2000422,58.650005,-94.694914,31
H-2000422,62.118777,-66.415891,32
H-2000422,69.44399,-95.769278,33
H-2000422,51.689872,-61.355428,34
H-2000423,21.432931,50.243639,1
H-2000423,28.654506,38.528084,2
H-2000423,25.331103,50.18932,3
H-2000423,18.184409,40.394152,4
H-2000423,22.245349,42.408032,5
H-2000423,19.048833,51.063782,6
H-2000423,20.475874,44.325462,7
H-2000423,22.113079,46.670284,8
H-2000423,18.073696,45.732864,9
H-2000423,20.778278,40.76684,10
H-2000423,22.49808,37.251504,11
H-2000423,18.200561,42.853122,12
H-2000423,27.771027,50.79729,13
H-2000423,25.670115,35.959937,14
H-2000423,17.975922,52.95104,15
H-2000423,27.426481,47.328816,16
H-2000423,18.942728,35.570239,17
H-2000423,21.323807,44.193799,18
H-2000423,26.083193,45.730016,19
H-2000423,21.780758,48.763464,20
H-2000423,20.502343,39.10091,21
H-2000423,27.772253,43.273412,22
H-2000423,26.702806,38.892266,23
H-2000423,23.303498,51.481431,24
H-2000423,19.186238,43.781498,25
H-2000423,30.675329,49.121651,26
H-2000423,27.595973,44.280684,27
H-2000423,27.225559,35.703836,28
H-2000423,18.636142,49.361674,29
H-2000423,23.660185,44.747705,30
H-2000423,28.265608,48.923852,31
H-2000423,19.517648,37.064535,32
H-2000423,30.301596,47.304149,33
H-2000423,18.835248,38.590334,34
H-2000424,40.442946,-76.283805,1
H-2000424,31.178411,-82.425885,2
H-2000424,37.366589,-78.305269,3
H-2000424,37.995014,-107.252397,4
H-2000424,41.602984,-74.606066,5
H-2000424,43.888338,-108.717399,6
H-2000424,39.575739,-123.41512,7
H-2000424,43.179081,-104.260972,8
H-2000424,44.578087,-119.213514,9
H-2000424,36.022244,-97.519069,10
H-2000424,46.092744,-74.608454,11
H-2000424,45.759262,-121.694374,12
H-2000424,35.723489,-112.406455,13
H-2000424,46.023466,-116.400965,14
H-2000424,48.628335,-95.812837,15
H-2000424,44.553528,-97.160809,16
H-2000424,33.859779,-121.662996,17
H-2000424,37.144444,-77.733346,18
H-2000424,47.969556,-83.484037,19
H-2000424,44.636245,-90.672897,20
H-2000424,31.871327,-88.950563,21
H-2000424,46.255295,-72.331088,22
H-2000424,39.685606,-121.138914,23
H-2000424,40.04909,-111.168397,24
H-2000424,38.761889,-88.704861,25
H-2000424,46.911494,-105.482184,26
H-2000424,37.760139,-118.867585,27
H-2000424,35.706094,-81.299153,28
H-2000424,34.187446,-108.850407,29
H-2000424,45.256633,-94.815561,30
H-2000424,43.859869,-80.249629,31
H-2000424,33.128723,-118.743425,32
H-2000424,33.733191,-75.224853,33
H-2000424,48.308944,-117.575777,34
H-2000425,-25.462216,149.531746,1
H-2000425,-11.329029,133.07902,2
H-2000425,-38.595636,118.992293,3
H-2000425,-12.780615,118.945757,4
H-2000425,-35.946809,122.82962,5
H-2000425,-22.119943,148.241249,6
H-2000425,-36.283131,144.476826,7
H-2000425,-17.656746,118.80574,8
H-2000425,-14.038478,135.560728,9
H-2000425,-36.69151,115.929312,10
H-2000425,-26.639987,120.691506,11
H-2000425,-17.243543,139.637123,12
H-2000425,-27.873028,143.5157,13
H-2000425,-33.607194,137.60126,14
H-2000425,-25.875383,140.144265,15
H-2000425,-17.842452,136.366854,16
H-2000425,-23.738803,144.13054,17
H-2000425,-28.368622,131.944711,18
H-2000425,-36.477298,142.161009,19
H-2000425,-23.418297,131.824112,20
H-2000425,-38.890791,120.264181,21
H-2000425,-37.282674,145.334379,22
H-2000425,-14.184157,131.645862,23
H-2000425,-26.551741,128.156768,24
H-2000425,-19.023682,134.157994,25
H-2000425,-33.01443,116.141003,26
H-2000425,-16.813579,145.534859,27
H-2000425,-21.553756,140.318534,28
H-2000425,-32.541262,146.393008,29
H-2000425,-14.191629,114.946181,30
H-2000425,-37.043697,122.497475,31
H-2000425,-21.113501,135.334397,32
H-2000425,-22.898523,150.30506,33
H-2000425,-36.880655,126.509903,34
H-2000426,9.717352,79.82182,1
H-2000426,10.384145,85.175585,2
H-2000426,13.554895,78.690502,3
H-2000426,21.277789,76.63643,4
H-2000426,20.496186,69.405518,5
H-2000426,19.135054,72.4466,6
H-2000426,16.559443,78.23715,7
H-2000426,9.673042,83.257621,8
H-2000426,22.462621,82.28118,9
H-2000426,14.027415,80.318219,10
H-2000426,30.201516,77.082294,11
H-2000426,15.328855,73.603044,12
H-2000426,15.464702,71.517557,13
H-2000426,19.969264,83.03193,14
H-2000426,28.233003,74.784009,15
H-2000426,14.843906,82.875639,16
H-2000426,29.021992,70.748861,17
H-2000426,28.353267,78.377678,18
H-2000426,11.216426,72.230372,19
H-2000426,20.135744,81.890507,20
H-2000426,11.642291,83.209381,21
H-2000426,8.857367,83.235944,22
H-2000426,22.734757,85.243469,23
H-2000426,11.435368,79.369371,24
H-2000426,15.749663,76.235555,25
H-2000426,26.24813,75.903871,26
H-2000426,8.463382,86.832302,27
H-2000426,23.066549,80.970854,28
H-2000426,15.669227,85.961571,29
H-2000426,14.13693,85.234485,30
H-2000426,14.276944,73.02153,31
H-2000426,16.369314,70.005357,32
H-2000426,20.786688,87.021229,33
H-2000426,18.476133,79.141178,34
H-2000427,21.579909,40.430919,1
H-2000427,19.697456,39.197706,2
H-2000427,24.336673,39.578245,3
H-2000427,21.666861,52.864333,4
H-2000427,24.499032,44.803424,5
H-2000427,22.687624,36.431348,6
H-2000427,29.271794,50.572935,7
H-2000427,27.369923,47.131762,8
H-2000427,24.590468,50.968132,9
H-2000427,30.316407,36.224632,10
H-2000427,19.52799,36.023769,11
H-2000427,28.147766,36.215869,12
H-2000427,18.176779,38.186588,13
H-2000427,19.26748,50.318718,14
H-2000427,21.707905,45.198438,15
H-2000427,26.816169,52.814742,16
H-2000427,28.613908,41.684397,17
H-2000427,30.84206,42.505675,18
H-2000427,18.471099,49.205959,19
H-2000427,27.981197,38.632333,20
H-2000427,29.382963,48.678739,21
H-2000427,19.823028,47.784812,22
H-2000427,21.138824,48.43491,23
H-2000427,30.295506,44.58813,24
H-2000427,25.358194,37.400518,25
H-2000427,19.76528,46.173196,26
H-2000427,30.508723,42.092107,27
H-2000427,21.601859,37.483683,28
H-2000427,26.242366,51.749749,29
H-2000427,26.93798,48.519609,30
H-2000427,23.41262,40.617174,31
H-2000427,26.734746,43.988099,32
H-2000427,28.804233,44.585346,33
H-2000427,19.485962,37.612369,34
H-2000428,-10.779837,27.098414,1
H-2000428,-3.475503,15.26621,2
H-2000428,4.512865,15.404708,3
H-2000428,-8.106816,16.438194,4
H-2000428,4.080899,26.847186,5
H-2000428,2.986514,23.375401,6
H-2000428,-11.810867,18.040466,7
H-2000428,-10.848758,17.745004,8
H-2000428,-8.933332,15.390946,9
H-2000428,-12.799517,23.11427,10
H-2000428,-0.942728,21.149265,11
H-2000428,-11.443219,24.020665,12
H-2000428,-10.005356,21.280705,13
H-2000428,4.605244,20.259336,14
H-2000428,-1.691239,27.95537,15
H-2000428,1.586861,22.690265,16
H-2000428,-12.697795,15.552522,17
H-2000428,-1.386712,13.276001,18
H-2000428,-9.530022,14.256159,19
H-2000428,-7.719332,28.271581,20
H-2000428,-6.083278,18.417557,21
H-2000428,1.431105,23.773622,22
H-2000428,-13.024533,28.421633,23
H-2000428,-3.950379,19.192121,24
H-2000428,-6.584135,15.708844,25
H-2000428,-0.152316,22.949207,26
H-2000428,-2.108476,18.072984,27
H-2000428,-1.312892,17.122668,28
H-2000428,0.414508,28.178354,29
H-2000428,-12.939565,20.59324,30
H-2000428,-8.074008,26.144172,31
H-2000428,-5.709945,13.823466,32
H-2000428,-2.557632,13.736401,33
H-2000428,-5.326004,21.079555,34
H-2000429,68.627941,-123.705774,1
H-2000429,63.134031,-62.701767,2
H-2000429,59.681242,-67.577336,3
H-2000429,58.21067,-73.748982,4
H-2000429,67.687263,-112.975954,5
H-2000429,50.611864,-70.388023,6
H-2000429,54.855777,-126.72772,7
H-2000429,57.553477,-78.588328,8
H-2000429,57.086303,-93.048462,9
H-2000429,59.408618,-64.149263,10
H-2000429,59.775088,-111.069015,11
H-2000429,52.519076,-65.36345,12
H-2000429,66.91376,-77.093402,13
H-2000429,63.920511,-98.260029,14
H-2000429,55.873731,-79.654751,15
H-2000429,63.902833,-58.200202,16
H-2000429,63.869963,-121.739169,17
H-2000429,57.004153,-123.213788,18
H-2000429,55.338733,-64.037566,19
H-2000429,51.073509,-68.3569,20
H-2000429,51.102156,-70.90002,21
H-2000429,66.350206,-103.51006,22
H-2000429,54.526398,-113.879638,23
H-2000429,55.716237,-94.45082,24
H-2000429,69.627787,-77.168006,25
H-2000429,58.562964,-64.03933,26
H-2000429,51.644209,-118.830304,27
H-2000429,57.375728,-72.47629,28
H-2000429,61.004459,-104.905613,29
H-2000429,52.659427,-93.569219,30
H-2000429,55.999039,-100.030466,31
H-2000429,59.676844,-110.934928,32
H-2000429,64.897441,-124.816352,33
H-2000429,59.659867,-118.276746,34
H-2000430,19.171115,82.536979,1
H-2000430,26.311867,77.632415,2
H-2000430,16.96365,79.696902,3
H-2000430,18.602459,80.619585,4
H-2000430,11.694909,85.34988,5
H-2000430,14.490067,80.199378,6
H-2000430,17.12804,70.760748,7
H-2000430,25.24222,72.726463,8
H-2000430,28.685514,82.576976,9
H-2000430,30.111456,74.396798,10
H-2000430,10.051213,83.038388,11
H-2000430,9.832076,81.781478,12
H-2000430,17.831629,78.490185,13
H-2000430,21.695201,75.02741,14
H-2000430,9.542961,68.453434,15
H-2000430,17.72629,83.233228,16
H-2000430,19.361184,69.746215,17
H-2000430,27.067045,86.865446,18
H-2000430,20.692504,76.668826,19
H-2000430,28.992609,69.822609,20
H-2000430,23.625379,86.14584,21
H-2000430,15.871544,71.029948,22
H-2000430,9.571863,77.604653,23
H-2000430,18.967064,79.832336,24
H-2000430,30.451279,85.855942,25
H-2000430,11.437659,81.534317,26
H-2000430,17.198681,77.679467,27
H-2000430,9.141706,82.937926,28
H-2000430,26.353756,75.975714,29
H-2000430,29.083072,68.754521,30
H-2000430,17.126959,87.456433,31
H-2000430,20.728111,71.093207,32
H-2000430,9.932832,86.95136,33
H-2000430,9.322157,79.486951,34
H-2000431,29.261169,48.831304,1
H-2000431,28.772606,40.762503,2
H-2000431,17.696606,40.931099,3
H-2000431,23.723208,49.553193,4
H-2000431,20.400426,48.702809,5
H-2000431,24.929753,42.103088,6
H-2000431,18.357711,35.519748,7
H-2000431,29.387138,38.906514,8
H-2000431,21.896536,45.33682,9
H-2000431,23.284154,41.532987,10
H-2000431,23.575112,53.847343,11
H-2000431,24.005052,38.628302,12
H-2000431,27.540497,36.215867,13
H-2000431,18.455055,48.608754,14
H-2000431,21.190727,45.845262,15
H-2000431,24.071369,52.528952,16
H-2000431,17.830459,47.259182,17
H-2000431,19.792589,38.760569,18
H-2000431,21.534399,38.636891,19
H-2000431,21.694175,41.232209,20
H-2000431,30.054437,38.180925,21
H-2000431,26.313677,35.896968,22
H-2000431,30.528467,37.058412,23
H-2000431,28.134744,53.03689,24
H-2000431,26.708349,41.671782,25
H-2000431,22.677558,37.563007,26
H-2000431,30.551502,44.498989,27
H-2000431,19.322844,35.946032,28
H-2000431,28.376633,43.407096,29
H-2000431,30.883161,40.536998,30
H-2000431,27.735588,45.204434,31
H-2000431,18.879555,50.342631,32
H-2000431,26.673311,42.362666,33
H-2000431,21.859894,50.839374,34
H-2000432,-17.062645,-64.001098,1
H-2000432,-16.981597,-37.593954,2
H-2000432,-12.824719,-46.33506,3
H-2000432,0.361587,-37.338749,4
H-2000432,-21.196084,-47.081252,5
H-2000432,-18.86164,-65.151443,6
H-2000432,0.333803,-55.00124,7
H-2000432,-15.412813,-54.192908,8
H-2000432,-16.661468,-61.564461,9
H-2000432,1.45017,-67.225495,10
H-2000432,-19.24153,-58.42907,11
H-2000432,-5.355365,-51.3017,12
H-2000432,-5.710298,-43.422295,13
H-2000432,-2.046408,-44.748932,14
H-2000432,-5.152939,-55.175962,15
H-2000432,-8.470444,-53.557137,16
H-2000432,-17.740807,-50.574731,17
H-2000432,-1.950088,-52.232357,18
H-2000432,-19.26308,-45.478497,19
H-2000432,-18.731584,-50.581892,20
H-2000432,-14.817026,-49.059889,21
H-2000432,-8.888512,-42.459911,22
H-2000432,-17.464095,-58.400419,23
H-2000432,-14.296451,-38.696744,24
H-2000432,-21.277766,-71.443437,25
H-2000432,-5.318691,-36.103281,26
H-2000432,1.746295,-52.915533,27
H-2000432,-9.637108,-72.072567,28
H-2000432,1.685477,-39.68145,29
H-2000432,2.166137,-36.2246,30
H-2000432,-19.042151,-68.577064,31
H-2000432,-21.571572,-67.139915,32
H-2000432,-16.079238,-66.562589,33
H-2000432,2.733763,-52.466227,34
H-2000433,46.582237,48.720262,1
H-2000433,51.57342,79.272746,2
H-2000433,49.519901,60.8083,3
H-2000433,45.437513,53.730972,4
H-2000433,51.108864,86.111053,5
H-2000433,52.061543,65.039526,6
H-2000433,53.800754,85.868591,7
H-2000433,44.628031,73.700746,8
H-2000433,44.136433,70.549895,9
H-2000433,55.286281,52.890321,10
H-2000433,41.532688,67.976065,11
H-2000433,51.543836,50.452177,12
H-2000433,54.788075,57.350392,13
H-2000433,48.191053,64.712146,14
H-2000433,48.120362,54.952301,15
H-2000433,44.123968,60.963239,16
H-2000433,44.307588,86.47719,17
H-2000433,46.528932,53.035027,18
H-2000433,54.945705,81.0423,19
H-2000433,54.545948,51.064346,20
H-2000433,48.365086,79.505958,21
H-2000433,46.538895,60.225559,22
H-2000433,43.696516,52.693385,23
H-2000433,49.269574,82.93094,24
H-2000433,49.510414,48.202992,25
H-2000433,53.848782,67.094842,26
H-2000433,54.554625,74.523132,27
H-2000433,43.613332,47.762133,28
H-2000433,45.360803,67.874696,29
H-2000433,50.44519,60.056243,30
H-2000433,41.489968,78.040654,31
H-2000433,50.818358,56.624439,32
H-2000433,53.460124,75.285707,33
H-2000433,53.956058,71.888385,34
H-2000434,43.686835,-107.253743,1
H-2000434,49.605659,-106.705813,2
H-2000434,33.712865,-73.347291,3
H-2000434,35.84842,-116.751065,4
H-2000434,38.683151,-104.634426,5
H-2000434,46.519701,-116.885203,6
H-2000434,34.566747,-83.922302,7
H-2000434,38.363829,-97.381123,8
H-2000434,35.19524,-73.121029,9
H-2000434,40.252254,-104.273551,10
H-2000434,34.054616,-107.199582,11
H-2000434,48.812355,-109.264365,12
H-2000434,40.042287,-101.834293,13
H-2000434,38.953562,-110.726822,14
H-2000434,31.733749,-84.348426,15
H-2000434,43.830033,-89.240561,16
H-2000434,42.856881,-100.401581,17
H-2000434,49.430536,-89.102528,18
H-2000434,36.293846,-71.971493,19
H-2000434,36.385799,-94.745128,20
H-2000434,32.609983,-123.978236,21
H-2000434,43.380542,-92.938872,22
H-2000434,47.662086,-88.039077,23
H-2000434,45.190315,-117.783511,24
H-2000434,40.894714,-72.540438,25
H-2000434,37.697481,-93.236445,26
H-2000434,38.038868,-104.819032,27
H-2000434,41.081238,-106.258512,28
H-2000434,38.714844,-89.053219,29
H-2000434,44.989655,-106.498027,30
H-2000434,39.967137,-85.080744,31
H-2000434,34.168842,-115.192694,32
H-2000434,36.050529,-109.757564,33
H-2000434,49.333474,-78.513384,34
H-2000435,-16.980653,123.298787,1
H-2000435,-22.633963,121.731462,2
H-2000435,-24.876911,138.525005,3
H-2000435,-31.307431,119.988537,4
H-2000435,-33.49695,149.144886,5
H-2000435,-33.37474,134.085472,6
H-2000435,-12.623299,145.259559,7
H-2000435,-34.937828,126.626312,8
H-2000435,-34.590279,136.249311,9
H-2000435,-27.424456,137.568746,10
H-2000435,-20.243647,144.229204,11
H-2000435,-13.910408,151.987425,12
H-2000435,-31.683066,148.339581,13
H-2000435,-13.295614,141.435648,14
H-2000435,-16.845867,134.535552,15
H-2000435,-20.283959,143.012415,16
H-2000435,-13.575775,138.258015,17
H-2000435,-23.438077,152.266282,18
H-2000435,-21.07966,116.092808,19
H-2000435,-12.546581,121.797777,20
H-2000435,-26.352773,148.962124,21
H-2000435,-16.183524,123.078664,22
H-2000435,-22.285919,130.755572,23
H-2000435,-25.142397,140.183235,24
H-2000435,-18.341102,119.907901,25
H-2000435,-32.184242,134.175667,26
H-2000435,-22.731358,134.097274,27
H-2000435,-34.143844,148.579951,28
H-2000435,-28.057541,119.90363,29
H-2000435,-27.651614,124.251811,30
H-2000435,-37.427941,128.47739,31
H-2000435,-14.018706,121.823388,32
H-2000435,-35.157509,143.68493,33
H-2000435,-37.955604,133.063122,34
H-2000436,64.731903,-90.299234,1
H-2000436,65.648859,-71.268885,2
H-2000436,66.34273,-88.865938,3
H-2000436,61.751143,-70.543784,4
H-2000436,53.03477,-120.218956,5
H-2000436,64.7983,-137.763431,6
H-2000436,51.170093,-63.798591,7
H-2000436,56.13072,-120.378526,8
H-2000436,62.115843,-63.388279,9
H-2000436,64.020387,-93.509812,10
H-2000436,66.648898,-100.42595,11
H-2000436,62.594355,-105.031543,12
H-2000436,61.132042,-58.08365,13
H-2000436,51.600271,-112.740135,14
H-2000436,69.146946,-104.186343,15
H-2000436,60.35339,-121.81051,16
H-2000436,62.226585,-114.185225,17
H-2000436,66.872729,-130.107879,18
H-2000436,54.996018,-58.17338,19
H-2000436,60.222769,-108.952035,20
H-2000436,59.382244,-108.431711,21
H-2000436,61.591511,-105.030832,22
H-2000436,68.233596,-122.285838,23
H-2000436,56.595071,-127.804179,24
H-2000436,56.453818,-140.430572,25
H-2000436,69.461896,-60.451203,26
H-2000436,59.52433,-83.364726,27
H-2000436,52.924376,-74.014538,28
H-2000436,62.37562,-83.739958,29
H-2000436,66.968419,-94.278872,30
H-2000436,50.853549,-70.147535,31
H-2000436,61.946354,-88.563958,32
H-2000436,60.120989,-72.086046,33
H-2000436,64.395558,-87.577439,34
H-2000437,40.341831,-99.429638,1
H-2000437,39.084641,-109.184329,2
H-2000437,34.320327,-99.155646,3
H-2000437,31.494417,-94.902352,4
H-2000437,32.244975,-85.921154,5
H-2000437,34.201138,-103.907787,6
H-2000437,40.443659,-95.413602,7
H-2000437,40.032501,-81.752998,8
H-2000437,42.659176,-74.597682,9
H-2000437,32.928911,-116.760049,10
H-2000437,34.92737,-81.386463,11
H-2000437,43.62794,-80.826664,12
H-2000437,35.124074,-95.078942,13
H-2000437,43.12681,-96.667912,14
H-2000437,31.797198,-106.750553,15
H-2000437,32.766997,-119.494214,16
H-2000437,32.217503,-108.948696,17
H-2000437,41.10308,-112.002364,18
H-2000437,35.776428,-94.250411,19
H-2000437,35.524342,-103.49026,20
H-2000437,47.73489,-114.313319,21
H-2000437,39.729345,-119.83188,22
H-2000437,30.68118,-113.025928,23
H-2000437,48.970335,-77.498178,24
H-2000437,44.533204,-116.298922,25
H-2000437,35.420173,-78.488493,26
H-2000437,35.265909,-110.013693,27
H-2000437,43.398631,-74.149849,28
H-2000437,42.423914,-73.73924,29
H-2000437,37.504836,-97.627166,30
H-2000437,39.713269,-89.741671,31
H-2000437,37.601475,-78.872206,32
H-2000437,31.898931,-76.938676,33
H-2000437,41.263071,-82.422318,34
H-2000438,44.8034,83.185031,1
H-2000438,43.907406,73.045098,2
H-2000438,46.177577,53.442546,3
H-2000438,46.200005,73.339903,4
H-2000438,50.23318,53.098927,5
H-2000438,41.464492,48.073084,6
H-2000438,42.191355,67.485893,7
H-2000438,46.35595,51.696147,8
H-2000438,42.594425,58.196796,9
H-2000438,43.618278,78.721027,10
H-2000438,47.005992,82.353603,11
H-2000438,53.437772,62.085466,12
H-2000438,50.597393,86.074195,13
H-2000438,50.806276,81.284936,14
H-2000438,44.974952,84.747003,15
H-2000438,47.765308,68.370471,16
H-2000438,43.868435,59.471642,17
H-2000438,44.793436,47.686444,18
H-2000438,50.989171,60.854693,19
H-2000438,47.652922,84.976688,20
H-2000438,47.667424,62.968148,21
H-2000438,50.462885,60.045324,22
H-2000438,54.757847,56.824596,23
H-2000438,52.44652,73.756012,24
H-2000438,54.340869,59.77224,25
H-2000438,48.157726,53.888025,26
H-2000438,49.876757,80.523907,27
H-2000438,51.243894,85.479834,28
H-2000438,55.10421,62.999519,29
H-2000438,48.862709,70.585444,30
H-2000438,49.091411,48.775167,31
H-2000438,46.302221,55.667579,32
H-2000438,49.173009,65.424407,33
H-2000438,46.915223,79.592028,34
H-2000439,62.258347,-22.983532,1
H-2000439,75.873205,-41.85313,2
H-2000439,80.869815,-47.305377,3
H-2000439,62.751557,-51.703167,4
H-2000439,75.208924,-28.643076,5
H-2000439,64.06321,-24.213836,6
H-2000439,75.075595,-22.33375,7
H-2000439,77.986182,-29.610193,8
H-2000439,81.286662,-26.754285,9
H-2000439,73.739161,-43.358153,10
H-2000439,68.227093,-43.207195,11
H-2000439,76.925031,-37.666866,12
H-2000439,82.908406,-29.914222,13
H-2000439,77.679671,-42.153987,14
H-2000439,69.503071,-54.256267,15
H-2000439,66.496013,-54.527705,16
H-2000439,66.162924,-33.350071,17
H-2000439,63.140447,-43.498804,18
H-2000439,82.738416,-42.799279,19
H-2000439,60.803818,-53.729842,20
H-2000439,63.99454,-44.160911,21
H-2000439,73.198347,-38.77133,22
H-2000439,69.023225,-36.872249,23
H-2000439,81.051177,-50.466368,24
H-2000439,62.304154,-37.909149,25
H-2000439,70.310107,-24.53744,26
H-2000439,72.863347,-45.816677,27
H-2000439,60.510242,-33.54744,28
H-2000439,70.186298,-55.137893,29
H-2000439,81.74558,-37.376449,30
H-2000439,77.691993,-53.43017,31
H-2000439,74.36247,-55.129875,32
H-2000439,67.628797,-22.924862,33
H-2000439,70.847915,-25.923561,34
H-2000440,64.226962,-82.148338,1
H-2000440,56.186108,-93.468337,2
H-2000440,53.484567,-67.183457,3
H-2000440,67.824885,-91.070439,4
H-2000440,56.29995,-128.152416,5
H-2000440,61.042074,-108.26834,6
H-2000440,61.831902,-76.304195,7
H-2000440,64.749026,-96.587641,8
H-2000440,65.555525,-113.03016,9
H-2000440,52.975469,-70.793336,10
H-2000440,53.140093,-82.611701,11
H-2000440,50.906865,-96.459991,12
H-2000440,67.050766,-136.484472,13
H-2000440,52.295953,-93.704333,14
H-2000440,58.550752,-106.725578,15
H-2000440,61.383735,-140.527574,16
H-2000440,64.842059,-103.502701,17
H-2000440,66.517861,-84.943353,18
H-2000440,66.305506,-96.06786,19
H-2000440,55.742775,-101.878566,20
H-2000440,61.910063,-96.837612,21
H-2000440,68.394783,-121.590145,22
H-2000440,59.722339,-130.33158,23
H-2000440,65.687717,-60.125115,24
H-2000440,60.772562,-95.285548,25
H-2000440,53.582443,-90.721335,26
H-2000440,67.33294,-107.221677,27
H-2000440,51.094886,-127.824752,28
H-2000440,66.07955,-125.909161,29
H-2000440,49.678433,-124.021026,30
H-2000440,62.435669,-78.362339,31
H-2000440,62.269226,-107.487034,32
H-2000440,68.249356,-84.843741,33
H-2000440,56.045702,-120.403275,34
H-2000441,59.703214,44.257128,1
H-2000441,60.26088,70.487043,2
H-2000441,68.217653,87.312817,3
H-2000441,72.060675,70.000333,4
H-2000441,59.495785,132.420023,5
H-2000441,60.653324,163.448937,6
H-2000441,62.365849,147.525884,7
H-2000441,61.825697,138.15385,8
H-2000441,72.885504,86.925932,9
H-2000441,68.414823,43.658242,10
H-2000441,56.701252,176.907004,11
H-2000441,69.593436,38.698604,12
H-2000441,67.580212,122.774116,13
H-2000441,73.225401,126.694815,14
H-2000441,67.793437,99.763391,15
H-2000441,57.590537,103.28683,16
H-2000441,69.518711,54.146857,17
H-2000441,65.465303,47.695824,18
H-2000441,71.12951,95.342615,19
H-2000441,57.696723,61.598999,20
H-2000441,65.968523,176.18525,21
H-2000441,70.283735,174.808521,22
H-2000441,74.418544,64.606122,23
H-2000441,74.884772,109.906956,24
H-2000441,69.217229,50.964311,25
H-2000441,62.42358,105.745967,26
H-2000441,71.625552,98.05098,27
H-2000441,69.921341,151.018925,28
H-2000441,63.913752,173.545209,29
H-2000441,70.454963,140.779208,30
H-2000441,67.794757,72.007724,31
H-2000441,58.520429,106.265069,32
H-2000441,75.549162,88.394253,33
H-2000441,59.187523,96.801909,34
H-2000442,-30.474554,119.661446,1
H-2000442,-32.593464,142.405613,2
H-2000442,-20.935665,151.839998,3
H-2000442,-33.158139,116.074512,4
H-2000442,-30.518606,123.741991,5
H-2000442,-30.607041,150.597862,6
H-2000442,-15.337818,146.511553,7
H-2000442,-25.963253,134.400512,8
H-2000442,-27.120833,136.572942,9
H-2000442,-35.849705,149.540498,10
H-2000442,-35.608416,135.12459,11
H-2000442,-19.336712,123.548121,12
H-2000442,-17.161263,146.749279,13
H-2000442,-35.937987,122.271461,14
H-2000442,-20.070585,120.952788,15
H-2000442,-26.597541,151.043651,16
H-2000442,-31.632857,118.738123,17
H-2000442,-33.951328,127.115529,18
H-2000442,-38.885205,124.272472,19
H-2000442,-28.476163,142.675094,20
H-2000442,-20.213267,129.786248,21
H-2000442,-15.007018,118.501155,22
H-2000442,-23.907665,139.972837,23
H-2000442,-31.941266,131.149056,24
H-2000442,-32.686993,135.985398,25
H-2000442,-15.132073,151.206542,26
H-2000442,-16.463649,121.944941,27
H-2000442,-19.569141,124.28043,28
H-2000442,-31.93416,127.249317,29
H-2000442,-29.559328,117.14239,30
