latitude,longitude,city,state
28.043,35.563561,Al Khafji,Saudi Arabia
28.467839,36.831605,Mulayjah,Saudi Arabia
17.851089,36.165829,Riyadh,Saudi Arabia
25.140097,45.331127,Dammam,Saudi Arabia
24.980295,47.742085,Rabigh,Saudi Arabia
21.280304,51.950023,Arar,Saudi Arabia
23.071837,38.066968,Al Mubarraz,Saudi Arabia
27.662044,37.358388,Al Jaradiyah,Saudi Arabia
19.234667,47.788764,Marat,Saudi Arabia
30.280668,39.11299,Sabya,Saudi Arabia
24.252654,35.807002,Jizan,Saudi Arabia
30.408915,50.858322,As Sulayyil,Saudi Arabia
28.844788,46.653274,Adh Dhibiyah,Saudi Arabia
18.917109,53.475325,Turabah,Saudi Arabia
27.382668,43.62844,Najran,Saudi Arabia
29.049665,40.61048,Al Qatif,Saudi Arabia
19.944552,49.203824,Khobar,Saudi Arabia
18.56863,47.651461,Yanbu,Saudi Arabia
30.196058,42.049078,As Saffaniyah,Saudi Arabia
22.475312,36.340147,Sajir,Saudi Arabia
29.983753,44.653306,Al Jubayl,Saudi Arabia
29.755418,48.125621,Al Majaridah,Saudi Arabia
23.074698,47.675084,Al Mutayrifi,Saudi Arabia
18.95477,46.87642,Al Qarah,Saudi Arabia
18.350936,39.914514,Tabalah,Saudi Arabia
30.511728,47.032202,Abha,Saudi Arabia
22.34651,51.877396,Suwayr,Saudi Arabia
25.564978,47.00824,Al Wajh,Saudi Arabia
21.164509,39.200901,Mecca,Saudi Arabia
28.884106,49.738285,An Nimas,Saudi Arabia
24.691694,50.707673,Sayhat,Saudi Arabia
21.541237,36.571264,Al Hufuf,Saudi Arabia
26.831339,53.402055,Julayjilah,Saudi Arabia
27.926712,48.328646,Al Bukayriyah,Saudi Arabia
67.072179,-124.792262,Nelson,Canada
65.294392,-120.543928,Candiac,Canada
50.802569,-98.326165,Bay Roberts,Canada
51.703164,-131.838664,Calgary,Canada
66.949014,-68.924837,London,Canada
54.952288,-137.033122,Blainville,Canada
62.111138,-136.516095,Summerside,Canada
63.604455,-77.22655,Sooke,Canada
62.293406,-104.137186,Peterborough,Canada
66.58463,-76.590637,Burlington,Canada
69.130838,-99.418577,Fort St. John,Canada
68.09849,-58.310692,Bromont,Canada
69.009717,-79.883834,Belleville,Canada
68.789575,-138.441234,Brownsburg Chatham,Canada
67.172644,-111.243953,Collingwood,Canada
57.284533,-108.672666,Winnipeg,Canada
56.508767,-130.220184,Medicine Hat,Canada
64.776329,-61.066904,Taber,Canada
62.010063,-123.646612,Clarence Rockland,Canada
59.163222,-60.621357,Okotoks,Canada
64.176211,-85.521234,Regina,Canada
61.256346,-85.38219,Beauceville,Canada
63.84529,-105.773479,Midland,Canada
60.374958,-139.373013,Sainte Catherine,Canada
66.820073,-100.816127,Saint Bruno De Montarville,Canada
61.818717,-109.022937,Charlottetown,Canada
57.929374,-129.026245,Campbell River,Canada
58.680276,-84.50787,Amherst,Canada
50.508674,-123.9134,Goderich,Canada
58.900211,-65.275311,Elliot Lake,Canada
56.547885,-76.825563,Brooks,Canada
49.816281,-59.833264,Windsor,Canada
65.12137,-116.55668,Oak Bay,Canada
53.601576,-103.457685,Arnprior,Canada
16.609413,-110.230377,Catemaco,Mexico
22.876813,-100.224535,hidden port,Mexico
23.120191,-101.582663,Monterrey,Mexico
25.63658,-92.742197,New Mexico,Mexico
23.003255,-114.073497,Cortazar,Mexico
25.697001,-88.424879,Melchor Muzquiz City,Mexico
16.633384,-94.347434,Garcia,Mexico
17.314231,-106.633507,Tequila,Mexico
20.710552,-98.353232,Mendoza City,Mexico
28.174973,-101.337326,Lakes of Moreno,Mexico
27.053607,-111.961219,But,Mexico
29.395893,-115.918369,Las Pintitas,Mexico
16.572599,-89.834652,Tepic,Mexico
22.513871,-93.368259,Tlapacoyan,Mexico
29.839672,-108.421277,Porticos De San Antonio,Mexico
26.310093,-92.317224,Apan,Mexico
15.717619,-88.334193,Mexicali,Mexico
19.624195,-111.391514,Xalapa De Enriquez,Mexico
24.253908,-106.261154,Poza Rica De Hidalgo,Mexico
21.293544,-108.848569,Tonala,Mexico
22.845343,-98.287294,Sahagun City,Mexico
29.415321,-99.881869,Agua Prieta,Mexico
17.937894,-97.960596,Zumpango,Mexico
23.864839,-96.641001,Rancho La Gloria,Mexico
16.494678,-115.846144,Culiacan,Mexico
23.986152,-92.582165,Tenosique,Mexico
20.03367,-109.127427,Santiago De Queretaro,Mexico
16.372542,-96.177456,Amozoc De Mota,Mexico
29.910096,-98.939403,Kanasin,Mexico
18.058648,-95.121028,Rosarito,Mexico
21.82825,-115.054163,El Pueblito,Mexico
19.248326,-112.994898,Tlahuac,Mexico
19.349983,-115.256199,Carmen beach,Mexico
23.452763,-110.684741,Tuxpam By Rodriguez Cano,Mexico
-4.326071,23.538411,Kasangulu,DR Congo
-9.434801,27.850223,Butembo,DR Congo
2.783805,16.196775,Boende,DR Congo
-4.683896,17.602467,Mwene Ditu,DR Congo
0.825179,21.927965,Matadi,DR Congo
-11.085585,24.806085,Gemena,DR Congo
-10.94952,21.145833,Kampene,DR Congo
-0.904595,15.995376,Buta,DR Congo
-6.800442,23.503897,Kambove,DR Congo
-10.306077,17.063781,Bondo,DR Congo
-7.217312,18.532162,Wamba,DR Congo
4.157823,23.88186,Uvira,DR Congo
3.701675,20.905361,Lodja,DR Congo
-12.469747,19.487494,Kabare,DR Congo
-5.883257,28.777995,Mweka,DR Congo
-12.781631,15.114462,Kasongo Lunda,DR Congo
-3.687554,22.272483,Lukolela,DR Congo
-3.867513,21.27989,Masina,DR Congo
1.399852,27.762016,Watsa,DR Congo
-10.470121,22.104948,Lubao,DR Congo
-2.965779,16.917822,Goma,DR Congo
-3.875268,24.546753,Bolobo,DR Congo
-7.596,19.995406,Businga,DR Congo
-3.154869,19.252262,Kikwit,DR Congo
-5.688424,24.429763,Yangambi,DR Congo
-1.296983,18.027358,Kamina,DR Congo
4.338428,16.589651,Mangai,DR Congo
-6.609622,12.850434,Gandajika,DR Congo
-5.109014,27.028621,Nioki,DR Congo
-6.400927,16.27159,Kalemie,DR Congo
-4.184756,28.108412,Inongo,DR Congo
-0.309109,25.738654,Libenge,DR Congo
-9.621124,14.257632,Beni,DR Congo
-1.760542,20.124622,Mbandaka,DR Congo
-18.237323,-37.097281,Uberaba,Brazil
-9.13891,-61.779686,Maringa,Brazil
-10.510493,-53.843935,Nova Vicosa,Brazil
-19.743445,-57.53829,Formosa,Brazil
-18.680962,-68.678825,Salvador,Brazil
-20.989973,-43.273268,Juazeiro Do Norte,Brazil
2.450614,-61.477289,Lavras,Brazil
-13.383741,-66.671248,Pelotas,Brazil
-19.622951,-59.463838,Sapiranga,Brazil
-8.314389,-66.109741,Itapecerica Da Serra,Brazil
-19.472755,-55.838904,Nova Lima,Brazil
-6.65722,-62.252504,Cotia,Brazil
-19.666778,-61.64647,Carpina,Brazil
-9.676527,-64.024113,Governador Valadares,Brazil
-15.174053,-40.376019,Castanhal,Brazil
-11.930652,-58.866082,Manaus,Brazil
-3.451839,-53.105254,Foz Do Iguacu,Brazil
-15.799382,-41.389019,Itu,Brazil
-17.855809,-37.586776,Colombo,Brazil
3.025766,-47.554652,Divinopolis,Brazil
-21.163074,-65.853762,Senador Canedo,Brazil
-10.033169,-60.418532,Campos Dos Goytacazes,Brazil
-2.229643,-61.197258,Botucatu,Brazil
-9.083796,-45.834595,Itatiba,Brazil
-9.369614,-47.439065,Balsas,Brazil
1.278389,-61.063268,Crato,Brazil
-9.86462,-65.395145,Itabuna,Brazil
-21.114706,-45.187026,Maracanau,Brazil
-3.033547,-42.37587,Aracruz,Brazil
-20.987437,-64.475761,Itaituba,Brazil
1.244884,-59.160544,Trindade,Brazil
-12.484529,-63.582494,Serra,Brazil
-12.58204,-55.643141,Cianorte,Brazil
-5.657006,-64.192427,Jequie,Brazil
54.239209,73.686055,Aktas,Kazakhstan
43.019065,56.774441,Kalkaman,Kazakhstan
42.575035,85.162004,Atyrau,Kazakhstan
54.324659,51.262345,Tasboget,Kazakhstan
42.523826,76.464734,Qashyr,Kazakhstan
50.044196,62.887548,Taldykorgan,Kazakhstan
46.054839,73.311861,Balykshi,Kazakhstan
42.331504,82.553143,Oral,Kazakhstan
51.631402,72.082858,Semey,Kazakhstan
55.220999,47.910824,Priozersk,Kazakhstan
51.528709,52.058716,Khromtau,Kazakhstan
54.168682,77.379285,Kostanay,Kazakhstan
45.554508,53.444894,Chulakkurgan,Kazakhstan
51.337424,78.603026,Kokpekty,Kazakhstan
48.403613,56.908978,Borovskoy,Kazakhstan
48.695001,66.433744,Atakent,Kazakhstan
42.120932,76.333702,Baikonur,Kazakhstan
41.998336,49.296191,Almaty,Kazakhstan
47.171776,74.10584,Otegen Batyra,Kazakhstan
55.101779,60.099711,Lenger,Kazakhstan
49.182105,67.126782,Kyzyl Orda,Kazakhstan
53.400629,76.15431,Aktobe,Kazakhstan
52.198847,66.326472,Zhanaozen,Kazakhstan
44.63811,68.170665,Zhanga Buqtyrma,Kazakhstan
53.836595,53.091741,Miyaly,Kazakhstan
51.73709,81.400835,Qarazhal,Kazakhstan
47.357091,58.896026,Lugovoy,Kazakhstan
49.44372,75.23172,Saryozek,Kazakhstan
42.103864,56.771602,Mikhaylovka,Kazakhstan
50.088876,64.556989,Kantagi,Kazakhstan
50.796809,53.900365,Atbasar,Kazakhstan
45.206887,84.847225,Qulsary,Kazakhstan
47.052331,86.550969,Ayteke Bi,Kazakhstan
51.892553,59.539417,Aksu,Kazakhstan
-13.78983,-41.553503,Franco Da Rocha,Brazil
-19.204155,-46.648884,Palhoca,Brazil
-12.271467,-47.925418,Joao Monlevade,Brazil
-8.108898,-61.877989,Praia Grande,Brazil
-5.023336,-41.321348,Valenca,Brazil
-14.977574,-72.108313,Jacarei,Brazil
-2.20672,-50.800416,Ponta Grossa,Brazil
-12.313284,-43.395,Patos,Brazil
-14.525052,-51.00567,Marica,Brazil
-5.930718,-42.378094,Tubarao,Brazil
-13.882539,-60.683307,Curitiba,Brazil
-10.365719,-42.793511,Paulo Afonso,Brazil
-5.835841,-62.672736,Parnamirim,Brazil
-18.669645,-50.556117,Colatina,Brazil
-8.982268,-65.91665,Itapecerica Da Serra,Brazil
-18.723012,-37.629978,Uberaba,Brazil
-2.686995,-64.258664,Salto,Brazil
-6.739988,-46.947201,Santa Rosa,Brazil
2.702609,-67.970725,Fernandopolis,Brazil
-1.192675,-67.52645,Araxa,Brazil
1.078101,-72.641051,Saquarema,Brazil
-4.031174,-53.754127,Blumenau,Brazil
-2.607935,-39.735688,Ariquemes,Brazil
-6.084472,-56.46301,Franca,Brazil
1.897542,-62.127137,Crato,Brazil
-10.083066,-56.362361,Belem,Brazil
-16.580163,-51.914839,Itumbiara,Brazil
-9.174549,-68.269288,Rondonopolis,Brazil
-5.496923,-60.558622,Francisco Morato,Brazil
-10.960368,-45.017002,Sao Joao Del Rei,Brazil
-15.690713,-35.187883,Taboao Da Serra,Brazil
-7.175572,-38.216695,Sarandi,Brazil
-5.738239,-44.273298,Telemaco Borba,Brazil
-13.226256,-49.470544,Ubatuba,Brazil
-9.913149,15.28628,Lubumbashi,DR Congo
-3.980782,26.431838,Luebo,DR Congo
-3.888369,28.888176,Inongo,DR Congo
3.530591,15.289229,Boende,DR Congo
-9.314053,19.103337,Kabalo,DR Congo
-12.977624,24.063698,Gemena,DR Congo
-7.579912,15.689029,Bukavu,DR Congo
-9.956697,20.038228,Kampene,DR Congo
-4.82906,23.591648,Yangambi,DR Congo
-12.772496,18.792497,Kabare,DR Congo
2.562923,22.91975,Bandundu,DR Congo
-7.541995,20.32044,Businga,DR Congo
-6.501011,16.234853,Kalemie,DR Congo
-9.342764,14.024932,Beni,DR Congo
-6.731891,23.879854,Lusambo,DR Congo
1.589391,16.195239,Bukama,DR Congo
0.549858,20.239955,Isiro,DR Congo
2.654296,20.368407,Lodja,DR Congo
-12.991032,15.308341,Kasongo Lunda,DR Congo
-5.191406,19.037179,Kisangani,DR Congo
-3.230643,19.647722,Kikwit,DR Congo
-12.422699,25.567525,Boma,DR Congo
2.671171,17.280459,Mangai,DR Congo
-12.759134,21.148393,Basoko,DR Congo
-1.244679,28.430732,Aketi,DR Congo
-12.997252,22.562789,Kipushi,DR Congo
-1.980855,25.884117,Libenge,DR Congo
-5.217275,22.529892,Kasangulu,DR Congo
-11.651336,12.858958,Kinshasa,DR Congo
-3.980224,21.300504,Masina,DR Congo
-2.222819,14.441212,Gbadolite,DR Congo
-1.186033,15.635827,Buta,DR Congo
-1.314473,19.907183,Kindu,DR Congo
0.946961,21.836941,Matadi,DR Congo
24.652361,104.512055,Zhaodong,China
28.196846,109.26082,Taishan,China
26.731927,111.288029,Suzhou,China
32.659556,109.909838,Zhuji,China
34.721974,102.642449,Zunyi,China
38.666912,116.611189,Lanzhou,China
24.745683,101.640898,Honggang,China
36.684554,110.812611,Hohhot,China
33.237998,108.993637,Hangzhou,China
27.98953,118.412053,Chengzhong,China
23.285465,105.778417,Hailar,China
29.514832,102.337102,Nanjing,China
34.540924,108.037067,Zibo,China
36.815034,91.293,Huadian,China
31.571656,93.035016,Yanji,China
25.873895,120.312586,Panshan,China
34.419939,119.273592,Gongzhuling,China
37.852357,92.810518,Fuyu,China
21.910478,96.108312,Jieshi,China
27.461775,104.078532,Danshui,China
27.388902,102.771949,Fengcheng,China
30.547744,98.386942,Zigong,China
31.53485,88.598728,Changji,China
25.263537,110.17411,Hangu,China
36.593672,120.260794,Tianfu,China
30.522966,112.682292,Jinchang,China
29.681089,117.3262,Linxia Chengguanzhen,China
24.365327,120.281472,Hegang,China
35.535655,88.748022,Dongyang,China
34.351349,94.368489,Jingling,China
25.116192,110.725557,Rizhao,China
37.178784,97.156213,Licheng,China
36.784944,89.50943,Jiazi,China
36.145466,118.254037,Lengshuijiang,China
2.175934,109.137556,Lawang,Indonesia
-6.394716,116.062018,Colomadu,Indonesia
7.396825,111.150775,Kedungwuni,Indonesia
-3.251968,100.175649,Purwokerto,Indonesia
6.863318,125.386329,Tanjung Pinang,Indonesia
4.217647,98.626156,Demak,Indonesia
0.19995,99.702492,Kuala Tungkal,Indonesia
6.690774,129.309578,Sukabumi,Indonesia
7.899401,110.109233,Padangsidempuan,Indonesia
-3.861075,124.178798,Wonosobo,Indonesia
7.084445,100.474362,Ngemplak,Indonesia
8.413153,100.740344,Tarub,Indonesia
-3.934867,120.235139,Watampone,Indonesia
5.625252,126.081503,Kupang,Indonesia
-5.102677,137.126822,Rajapolah,Indonesia
3.887033,104.794296,Bangil,Indonesia
-0.687218,140.024202,Ciamis,Indonesia
-5.25935,101.631321,Cimahi,Indonesia
1.364283,111.484374,Ciampea,Indonesia
-2.880357,102.063286,Ketanggungan,Indonesia
-6.938268,136.307729,Pemalang,Indonesia
6.799282,140.247596,Tulungagung,Indonesia
-7.322649,138.069134,Banda Aceh,Indonesia
3.576217,103.912462,Kefamenanu,Indonesia
1.324976,121.001132,Batam,Indonesia
4.080588,115.098533,Katabu,Indonesia
-1.689808,96.832137,Parepare,Indonesia
-0.662926,96.300009,Pemangkat,Indonesia
0.542745,108.995586,Ciputat,Indonesia
-4.259943,138.525992,Probolinggo,Indonesia
-0.707785,135.365872,Arjawinangun,Indonesia
1.468185,118.023099,Langsa,Indonesia
-2.348626,99.242839,Cikupa,Indonesia
3.631359,126.089837,Bandar Lampung,Indonesia
30.878369,39.856884,Sabya,Saudi Arabia
24.962178,49.018159,Mizhirah,Saudi Arabia
25.944952,40.361796,Farasan,Saudi Arabia
25.237434,43.690825,Al Battaliyah,Saudi Arabia
24.670761,47.334842,Rabigh,Saudi Arabia
27.679264,42.183263,Al Mindak,Saudi Arabia
18.582565,35.590862,Riyadh,Saudi Arabia
29.274749,49.877976,An Nimas,Saudi Arabia
25.188294,52.267621,Ad Darb,Saudi Arabia
23.024483,47.13823,Afif,Saudi Arabia
30.203346,49.119942,Al Kharj,Saudi Arabia
30.389829,36.526489,Ad Dilam,Saudi Arabia
27.50551,44.374856,Al Munayzilah,Saudi Arabia
27.273651,40.381789,Dhahran,Saudi Arabia
27.070356,37.224682,Al Jaradiyah,Saudi Arabia
26.340757,45.866527,Al Wajh,Saudi Arabia
22.978673,36.094812,Sajir,Saudi Arabia
23.198925,43.521943,Badr Hunayn,Saudi Arabia
20.815225,51.730448,Arar,Saudi Arabia
19.923998,50.000428,Khobar,Saudi Arabia
18.583465,47.243114,Al Qarah,Saudi Arabia
25.841426,52.638318,Al Mithnab,Saudi Arabia
24.867519,41.646673,Qaisumah,Saudi Arabia
28.420575,44.513559,Al Jubayl,Saudi Arabia
24.828109,51.757338,Sayhat,Saudi Arabia
27.419505,36.555362,Al Khafji,Saudi Arabia
25.973237,35.625275,At Tubi,Saudi Arabia
19.50649,53.874589,Khamis Mushait,Saudi Arabia
25.661883,40.721127,Ha'il,Saudi Arabia
21.677288,46.804698,Misliyah,Saudi Arabia
27.543485,52.275937,Turaif,Saudi Arabia
21.304668,48.905229,Ar Rass,Saudi Arabia
21.803028,52.982139,Umm As Sahik,Saudi Arabia
30.214511,46.136395,Abha,Saudi Arabia
-2.936461,13.973031,Gbadolite,DR Congo
-12.739901,24.078981,Gemena,DR Congo
-8.319951,27.853593,Bunia,DR Congo
-1.101671,14.941905,Buta,DR Congo
-8.407222,17.159961,Mbuji Mayi,DR Congo
-6.235829,26.984004,Nioki,DR Congo
-8.417335,20.861101,Businga,DR Congo
3.87958,21.966931,Bandundu,DR Congo
-0.786585,23.317288,Kananga,DR Congo
-10.64184,18.53458,Kabalo,DR Congo
-2.321163,16.290902,Mbanza Ngungu,DR Congo
-11.865221,21.95054,Kipushi,DR Congo
-2.142869,25.256668,Bolobo,DR Congo
3.187012,13.020252,Demba,DR Congo
-8.686314,24.021815,Lusambo,DR Congo
-3.785208,17.350178,Goma,DR Congo
0.266514,24.152361,Likasi,DR Congo
4.461963,20.403844,Lodja,DR Congo
-10.711336,23.986864,Kabinda,DR Congo
-7.881051,27.063211,Kasongo,DR Congo
-5.382823,23.639374,Yangambi,DR Congo
0.938191,17.365639,Moanda,DR Congo
-6.810342,13.996585,Gandajika,DR Congo
-11.785884,20.007888,Basoko,DR Congo
-12.383279,26.617686,Boma,DR Congo
-7.866323,14.837333,Bukavu,DR Congo
2.682799,24.914581,Uvira,DR Congo
-3.082919,28.590281,Inongo,DR Congo
-10.402895,16.596286,Bondo,DR Congo
-1.040471,21.627814,Mbandaka,DR Congo
-5.480793,16.140138,Kalemie,DR Congo
-6.511729,19.080426,Wamba,DR Congo
-12.660367,17.558065,Kongolo,DR Congo
-1.593762,16.874303,Kamina,DR Congo
-22.524026,141.406337,Drummoyne,Australia
-30.615964,115.792523,Mount Isa,Australia
-18.698922,114.830771,Rosebud,Australia
-33.01791,134.117616,Goonellabah,Australia
-25.183548,146.052119,Port Pirie,Australia
-32.76818,152.268261,Northcote,Australia
-37.103985,135.083615,Eight Mile Plains,Australia
-22.807876,152.231892,Elwood,Australia
-31.384353,120.097165,Saint Albans,Australia
-31.481458,121.252438,Armadale,Australia
-33.708202,135.240003,Ascot Vale,Australia
-36.68835,140.179498,Ballajura,Australia
-24.518386,120.381596,Craigieburn,Australia
-37.564798,128.914869,Toongabbie,Australia
-14.126271,132.386216,Devonport,Australia
-19.157789,128.196534,Malvern East,Australia
-22.661642,120.539681,Eltham,Australia
-29.071825,116.955304,Caringbah,Australia
-26.586185,146.222953,Manly,Australia
-38.850186,127.093813,Concord,Australia
-17.847493,131.011799,Booval,Australia
-30.213031,142.792487,Carlton,Australia
-16.279398,129.51026,Saint Kilda,Australia
-22.139715,126.679239,Goulburn,Australia
-16.546721,118.523178,Como,Australia
-19.957021,129.533112,Thornlie,Australia
-22.895027,141.76605,Mount Gravatt East,Australia
-29.108904,121.956595,Lismore,Australia
-25.496423,144.302014,Fawkner,Australia
-33.798059,143.088305,Wahroonga,Australia
-25.149585,149.458162,Pascoe Vale,Australia
-32.898149,114.778476,Richmond,Australia
-18.981834,150.477409,North Fitzroy,Australia
-28.852776,119.444318,Strathfield,Australia
30.132005,115.565232,Jiaozhou,China
31.787622,104.927552,Xi'an,China
30.202454,99.559234,Luoyang,China
35.891638,111.108729,Changsha,China
28.397405,91.23535,Xingtai,China
33.296219,99.294079,Yinchuan,China
27.094541,92.224423,Baoding,China
31.459223,109.151234,Encheng,China
34.656483,110.952484,Zhongshan,China
26.874697,118.733227,Luqiao,China
28.736069,106.244022,Lhasa,China
29.170279,112.280737,Linhai,China
28.663702,114.538918,Shangqiu,China
31.630234,104.207622,Taiyuan,China
28.784282,99.681305,Tianshui,China
35.131497,118.939708,Shuangcheng,China
29.681419,91.739242,Yangquan,China
29.735411,110.222558,Ankang,China
30.462304,89.112933,Mianyang,China
26.825923,95.251164,Puyang,China
26.709946,88.340944,Haikou,China
23.684176,105.364595,Laizhou,China
28.244179,95.127969,Benxi,China
27.546666,114.659616,Huayin,China
30.832023,119.429142,Yuncheng,China
34.574641,119.617481,Gongzhuling,China
36.802546,95.32313,Nanpiao,China
23.319652,109.215497,Xiuying,China
35.846884,106.218074,Huai'an,China
30.847808,96.229375,Luancheng,China
38.191662,115.556206,Lijiang,China
38.325908,116.844696,Lanzhou,China
35.919733,119.008822,Jiupu,China
24.681948,108.438308,Sanming,China
67.063685,-137.974017,Carignan,Canada
66.661436,-92.51575,Welland,Canada
53.219601,-97.203228,Labrador City,Canada
53.481843,-88.909416,Portage La Prairie,Canada
54.535117,-116.317493,Parry Sound,Canada
58.434767,-134.283547,Brandon,Canada
55.733295,-64.386234,Duncan,Canada
50.722099,-71.279362,Dollard Des Ormeaux,Canada
64.026031,-123.381219,Fort Erie,Canada
59.405311,-95.473999,Stephenville,Canada
57.800153,-126.850504,Timmins,Canada
59.808689,-66.375446,North Saanich,Canada
67.860248,-106.796612,Mont Saint Hilaire,Canada
50.869561,-106.644047,Cantley,Canada
57.351378,-67.881618,L'ancienne Lorette,Canada
63.065479,-128.085885,Petawawa,Canada
58.593494,-96.636156,Summerland,Canada
60.874938,-131.842817,Thorold,Canada
68.977619,-72.166104,Saint John,Canada
66.81126,-135.982159,Kitimat,Canada
56.063665,-116.503494,North York,Canada
62.328296,-69.046741,Notre Dame Des Prairies,Canada
61.837002,-123.155318,Clarence Rockland,Canada
49.865134,-115.374343,Selkirk,Canada
61.552842,-104.590551,Sydney,Canada
67.924059,-127.357085,Stony Plain,Canada
64.893292,-106.924592,Mount Pearl,Canada
69.610449,-112.827474,Sylvan Lake,Canada
50.971146,-111.42673,Lorraine,Canada
50.413218,-93.362522,Deux Montagnes,Canada
67.388798,-61.62662,The Pas,Canada
69.743087,-124.001412,Mont Tremblant,Canada
52.432949,-74.496316,Alma,Canada
51.210398,-133.722254,Montreal,Canada
-8.093028,110.893226,Sumenep,Indonesia
7.988157,126.150861,Curug,Indonesia
4.322664,114.271786,Sunggal,Indonesia
3.81791,136.66777,Ende,Indonesia
-7.099396,123.418544,Cileunyi,Indonesia
-3.469422,96.645997,Pamulang,Indonesia
-2.62596,135.72248,Sorong,Indonesia
-2.432702,125.359509,Pangkalan Brandan,Indonesia
-4.566149,115.86334,Kamal,Indonesia
6.759145,120.089574,Soreang,Indonesia
-0.735908,123.743879,Manismata,Indonesia
0.444663,125.979402,Sigli,Indonesia
3.350197,137.385327,Delanggu,Indonesia
-4.068714,140.171204,Tual,Indonesia
-2.275895,130.877339,Banyuwangi,Indonesia
-2.614203,111.403058,Makassar,Indonesia
5.763509,132.816367,Jatiwangi,Indonesia
2.474554,104.205759,Lebaksiu,Indonesia
-1.035192,134.318186,Arjawinangun,Indonesia
-1.518634,130.006972,Klungkung,Indonesia
-3.22096,113.954233,Kertosono,Indonesia
-2.59925,96.526936,Wiradesa,Indonesia
-5.590229,132.951668,Cikampek,Indonesia
6.196713,108.104287,Wongsorejo,Indonesia
-7.78842,115.646211,Dukuhturi,Indonesia
-8.983289,131.414492,Cibinong,Indonesia
0.03799,133.356795,Pariaman,Indonesia
3.487476,111.426435,Pasuruan,Indonesia
-6.600402,138.400796,Candi Prambanan,Indonesia
2.742547,126.921615,Bantul,Indonesia
-6.880871,136.038183,Pemalang,Indonesia
6.273805,110.300579,Tebingtinggi,Indonesia
-7.371837,140.235953,Kawalu,Indonesia
-5.289779,124.983024,Magelang,Indonesia
-20.359114,145.634606,Caroline Springs,Australia
-25.493094,126.917755,Rowville,Australia
-34.05887,141.071328,Carnegie,Australia
-14.603807,149.289374,Altona,Australia
-17.648677,143.242845,Darwin,Australia
-31.54994,138.456806,Port Melbourne,Australia
-19.043175,151.961173,Kingswood Park,Australia
-28.548485,116.230013,Caringbah,Australia
-37.476294,147.895358,Maroubra,Australia
-38.792885,126.632714,Kiama,Australia
-14.230514,140.025264,Banora Point,Australia
-30.635253,134.844896,Port Augusta West,Australia
-33.797665,124.089933,Hillarys,Australia
-36.5532,114.552752,Mackay,Australia
-26.632193,140.490872,Doreen,Australia
-33.314339,134.439256,Miranda,Australia
-14.36918,136.571557,Busselton,Australia
-37.135415,152.407806,Hoppers Crossing,Australia
-12.984536,134.34459,Roxburgh Park,Australia
-12.99734,128.621653,Lara,Australia
-30.911384,148.9029,Cranbourne,Australia
-16.171279,142.201009,Queanbeyan,Australia
-21.531878,136.67463,Townsville,Australia
-23.243104,117.518601,Mount Martha,Australia
-33.879838,136.220102,Ballina,Australia
-34.011362,132.126066,Springvale South,Australia
-17.16117,137.720953,Kellyville,Australia
-15.460124,121.248333,Bongaree,Australia
-31.447659,119.690508,Saint Albans,Australia
-26.915211,146.440216,Manly,Australia
-30.698487,141.628382,Brighton East,Australia
-19.922801,135.107975,Mount Waverley,Australia
-37.934679,128.684756,Newtown,Australia
-20.241837,136.038999,Albury,Australia
41.591424,-83.060838,Norwich - Connecticut,United States
44.62393,-91.904246,Mansfield - Texas,United States
36.352912,-121.601932,Providence - Rhode Island,United States
43.312426,-83.5237,Pharr - Texas,United States
49.2441,-97.974092,Manchester - New Hampshire,United States
39.84204,-114.337199,Torrance - California,United States
40.135085,-72.210641,Cambridge - Massachusetts,United States
40.985453,-79.708139,Nashua - New Hampshire,United States
41.850674,-115.668998,Palm Desert - California,United States
35.984057,-114.969953,Utica - New York,United States
45.218719,-92.108304,Winston-Salem - North Carolina,United States
35.129716,-90.899382,Roswell - Georgia,United States
34.991046,-111.042389,Redondo Beach - California,United States
42.888165,-113.34505,Huntersville - North Carolina,United States
47.36736,-88.289503,Owensboro - Kentucky,United States
35.331427,-77.527265,Sterling Heights - Michigan,United States
36.734664,-96.235199,Cedar Falls - Iowa,United States
43.628687,-115.652511,Palm Bay - Florida,United States
44.483159,-109.361614,Saginaw - Michigan,United States
34.600715,-101.847451,Hammond - Indiana,United States
46.567538,-98.270215,Clarksville - Tennessee,United States
36.432594,-100.250966,Bethlehem - Pennsylvania,United States
32.149573,-82.231525,Springfield - Massachusetts,United States
37.0184,-116.391324,Des Moines - Iowa,United States
31.022238,-103.531116,Lombard - Illinois,United States
35.003225,-107.287972,Pawtucket - Rhode Island,United States
39.91146,-87.673086,Brooklyn Park - Minnesota,United States
45.372149,-73.80307,Melbourne - Florida,United States
45.872595,-75.328376,Greenacres - Florida,United States
43.819657,-98.083225,Des Plaines - Illinois,United States
35.488095,-103.259417,Upland - California,United States
47.667715,-96.764945,Battle Creek - Michigan,United States
37.329192,-91.550566,Plainfield - Illinois,United States
46.445981,-112.776534,Littleton - Colorado,United States
63.165775,175.178133,Simferopol,Russia
74.892885,107.534844,Podolsk,Russia
66.137415,138.989016,Kovrov,Russia
70.502994,176.942115,Almetyevsk,Russia
59.346897,80.204653,Cherkessk,Russia
76.565758,110.730025,Slavyansk-na-Kubani,Russia
68.906597,132.642121,Belorechensk,Russia
56.50289,51.244857,Yevpatoria,Russia
